date,consumption,generation,temperature,humidity,rain,snow,pressure,wind_speed,wind_direction,clouds,sunrise,sunset,working_day,holiday
2024-12-04T18:59:46Z,324.38,297.13888607212333993,24,22,2,0,992,10,219,6,1761386400,1761433200,false,false
2025-09-11T19:55:24Z,421.75,422.1173132770874105,34,80,2,0,1013,3,242,5,1761386400,1761433200,true,false
2025-05-17T23:32:00Z,396.19,318.099559987494334707,34,73,0,0,1003,5,160,65,1761386400,1761433200,true,false
2025-10-14T10:10:53Z,319.05,347.9064872839489368,20,33,8,0,982,4,208,26,1761386400,1761433200,true,true
2025-01-30T19:39:23Z,432.83,399.27018956571741663,26,46,2,0,1018,15,309,44,1761386400,1761433200,true,false
2025-01-30T00:38:05Z,396.03,385.966200676260798075,15,75,8,0,994,5,207,76,1761386400,1761433200,false,true
2025-03-05T03:31:03Z,438.04,359.401981802634134888,14,75,8,0,1013,12,351,58,1761386400,1761433200,true,true
2025-08-09T14:03:57Z,436.56,372.774368660220459744,24,52,7,0,1000,6,186,1,1761386400,1761433200,true,true
2025-10-06T12:32:15Z,316.89,333.48004246627661115,32,53,2,0,1000,0,67,47,1761386400,1761433200,false,true
2025-05-11T22:54:32Z,440.5,405.1955357468454862,6,32,1,0,1010,0,284,18,1761386400,1761433200,false,false
2025-08-28T20:04:32Z,213.36,221.16772575736672344,12,85,8,0,1000,11,206,6,1761386400,1761433200,true,true
2025-03-30T14:08:17Z,318.54,288.414115370190289968,16,20,9,0,993,15,315,16,1761386400,1761433200,true,false
2025-07-30T07:35:54Z,402.02,387.31013504255972667,29,79,1,0,1029,10,50,76,1761386400,1761433200,false,true
2024-10-27T17:01:07Z,132.8,128.36320076898925872,15,38,7,0,1002,0,358,35,1761386400,1761433200,true,false
2025-05-08T16:55:33Z,90.58,79.809625678170148642,31,98,7,0,1007,6,344,36,1761386400,1761433200,true,true
2025-01-10T23:00:59Z,471.53,490.96951516481969461,13,40,10,0,1008,12,1,26,1761386400,1761433200,false,false
2025-09-09T23:55:17Z,392.99,386.790024424127109318,24,34,0,0,1007,11,275,83,1761386400,1761433200,false,false
2025-07-14T09:09:06Z,208.03,228.06868152215572877,33,52,5,0,1029,13,133,29,1761386400,1761433200,false,false
2025-08-04T10:35:07Z,123.18,133.0731026875945002,16,35,1,0,1016,3,53,24,1761386400,1761433200,false,false
2025-04-02T23:37:16Z,489.5,517.12831581212967,25,48,9,0,1028,3,109,99,1761386400,1761433200,true,true
2025-07-20T17:49:26Z,348.75,283.867348327006894875,11,94,1,0,998,7,155,22,1761386400,1761433200,false,true
2025-02-19T00:38:35Z,396.96,411.60003246217478784,35,25,5,0,1022,10,50,22,1761386400,1761433200,true,true
2025-05-22T03:35:33Z,378.27,380.47706920370936277,28,74,10,0,1019,10,359,47,1761386400,1761433200,true,true
2025-03-27T18:43:57Z,75.37,74.239640818264701724,16,96,5,0,996,7,297,50,1761386400,1761433200,false,true
2025-04-22T05:16:40Z,322.38,312.030976940718784344,22,94,10,0,985,13,87,87,1761386400,1761433200,false,true
2025-04-21T09:31:32Z,100.61,93.092846794205807369,27,26,8,0,987,12,235,5,1761386400,1761433200,true,false
2024-12-26T01:46:11Z,254.82,262.13394308424168462,5,37,10,0,1025,5,321,64,1761386400,1761433200,true,false
2025-04-23T18:17:00Z,234.03,248.08718246223036408,9,84,8,0,1013,4,236,65,1761386400,1761433200,true,true
2025-01-08T17:16:19Z,390.09,334.015436875946983032,35,97,9,0,988,1,257,86,1761386400,1761433200,false,true
2025-05-16T01:16:24Z,198.14,203.29338662682982824,34,36,0,0,1010,11,330,42,1761386400,1761433200,true,false
2025-03-26T12:10:31Z,409.34,337.00847091682940575,17,70,5,0,989,8,249,88,1761386400,1761433200,false,true
2025-09-13T06:47:01Z,471.24,384.672059531243255772,9,37,2,0,1000,12,285,94,1761386400,1761433200,true,false
2025-06-23T09:39:00Z,442.92,369.666036908442334224,25,79,3,0,996,7,87,81,1761386400,1761433200,true,false
2025-05-01T05:57:17Z,114.66,114.89419610956072422,22,96,0,0,1026,10,298,38,1761386400,1761433200,false,false
2025-01-05T06:59:02Z,128.2,114.04580041266101624,23,50,7,0,1005,5,84,29,1761386400,1761433200,true,false
2025-02-21T09:43:27Z,210.25,176.667694987792745375,7,62,5,0,994,15,212,71,1761386400,1761433200,false,true
2025-04-21T05:51:25Z,302.19,324.30510009821568057,33,28,3,0,1028,2,342,84,1761386400,1761433200,true,true
2025-10-20T05:45:52Z,200.72,190.916963291338349104,28,33,4,0,1019,15,146,82,1761386400,1761433200,true,false
2024-11-13T04:11:33Z,140.54,141.60735091222879446,5,56,4,0,1011,3,205,15,1761386400,1761433200,true,true
2025-07-13T20:26:10Z,321.15,339.8018164962865272,13,79,8,0,983,0,234,100,1761386400,1761433200,true,false
2025-06-10T10:25:07Z,452.4,420.2500786980201342,11,96,0,0,1005,13,2,73,1761386400,1761433200,true,false
2024-12-03T09:43:09Z,167.81,157.331104894438230909,5,52,2,0,997,12,337,95,1761386400,1761433200,true,true
2025-06-06T02:00:17Z,372.19,299.354059410421832726,22,70,4,0,985,13,63,8,1761386400,1761433200,true,true
2025-08-21T07:57:34Z,458.11,476.11683458927508164,20,84,10,0,999,14,114,57,1761386400,1761433200,false,true
2025-08-13T02:18:14Z,487.01,501.2385329633841123,10,41,7,0,1029,7,34,82,1761386400,1761433200,false,true
2024-11-20T11:17:20Z,269.56,279.74536007519742216,29,32,10,0,998,9,110,42,1761386400,1761433200,true,true
2025-08-22T20:52:55Z,343.23,324.039205450346254836,19,42,7,0,1027,10,192,86,1761386400,1761433200,false,false
2024-12-06T16:51:33Z,204.41,183.878651227777050589,34,20,8,0,1000,5,140,75,1761386400,1761433200,true,true
2024-11-06T11:42:49Z,321.77,264.559219624406872318,27,37,5,0,999,8,68,60,1761386400,1761433200,true,true
2025-09-14T09:11:08Z,469.56,461.849265689601878088,29,61,9,0,995,13,114,34,1761386400,1761433200,false,false
2024-12-28T23:13:12Z,353.13,355.41452808083219181,8,97,0,0,984,13,44,74,1761386400,1761433200,true,true
2025-06-06T17:59:46Z,486.37,501.73240356254992293,6,43,1,0,1007,7,103,10,1761386400,1761433200,false,true
2025-06-14T19:52:47Z,319.84,339.46798723758375296,13,35,5,0,1002,14,97,96,1761386400,1761433200,false,true
2025-06-02T19:55:55Z,448.63,368.727537316872363812,21,28,9,0,1002,2,16,83,1761386400,1761433200,true,true
2025-08-28T13:02:51Z,341.73,308.546130199083442659,17,21,8,0,1009,4,289,58,1761386400,1761433200,true,false
2025-09-08T13:36:09Z,61.26,54.736248861098150856,28,57,3,0,1026,9,175,93,1761386400,1761433200,true,false
2025-05-18T15:25:06Z,366.73,352.350719129205932954,21,51,5,0,988,5,260,21,1761386400,1761433200,true,false
2025-04-06T11:13:56Z,399.82,366.629654704451910828,10,31,5,0,998,4,281,98,1761386400,1761433200,true,false
2025-08-08T11:23:10Z,288.14,302.50399938065874736,18,43,0,0,1005,14,51,89,1761386400,1761433200,false,false
2024-11-08T20:11:42Z,462.12,422.992095703852198092,33,71,5,0,1001,11,329,92,1761386400,1761433200,false,true
2024-11-27T02:11:55Z,132.55,120.77504985180607258,10,81,6,0,1002,12,355,33,1761386400,1761433200,false,false
2025-02-21T12:27:40Z,473.56,428.439538566717454376,15,25,3,0,998,3,50,43,1761386400,1761433200,false,true
2025-05-21T15:31:20Z,155.74,160.72748751851461982,16,24,2,0,1025,7,249,50,1761386400,1761433200,false,false
2025-09-03T09:52:38Z,380.48,305.633024565121824576,6,85,8,0,980,6,241,88,1761386400,1761433200,false,false
2025-08-13T20:19:52Z,255.37,210.025060102252800406,27,27,9,0,1021,2,192,22,1761386400,1761433200,false,false
2025-05-24T18:43:28Z,240.61,213.750198091097071011,15,30,6,0,1017,3,301,22,1761386400,1761433200,true,true
2025-03-20T11:46:15Z,446.28,417.487740891003002652,32,91,1,0,1028,5,149,88,1761386400,1761433200,true,false
2025-07-20T02:30:35Z,116.2,114.41439807868848988,26,41,3,0,980,2,328,33,1761386400,1761433200,false,false
2025-06-06T06:09:38Z,483.4,484.9340731328544828,13,39,6,0,1022,1,44,72,1761386400,1761433200,false,true
2025-04-05T09:23:35Z,152.09,166.42827741835752077,23,49,9,0,999,14,321,4,1761386400,1761433200,false,false
2025-05-21T10:50:05Z,350.56,353.10520382256532,19,89,6,0,993,12,299,12,1761386400,1761433200,true,false
2025-06-15T13:07:10Z,143.3,150.112655477025388,29,50,4,0,1028,10,123,15,1761386400,1761433200,false,true
2025-08-24T05:54:59Z,287.51,245.726406943069626795,16,53,8,0,1016,11,24,56,1761386400,1761433200,false,true
2025-08-24T21:23:34Z,462.69,500.07223684485171513,24,96,6,0,1003,0,270,4,1761386400,1761433200,true,true
2025-05-07T11:23:36Z,300.3,325.2439181450602143,33,23,1,0,1009,7,110,49,1761386400,1761433200,false,true
2025-10-06T13:25:50Z,105.21,96.393098389533637104,28,37,3,0,1003,14,255,29,1761386400,1761433200,false,true
2025-09-19T22:59:24Z,68.65,70.8521634751653804,7,50,5,0,990,2,121,67,1761386400,1761433200,true,true
2025-06-25T07:47:36Z,134.36,137.94411540823657768,9,81,0,0,981,13,336,67,1761386400,1761433200,true,true
2025-08-26T15:55:37Z,122.12,109.141197060667190708,22,40,3,0,1030,7,324,33,1761386400,1761433200,false,true
2024-11-03T19:47:32Z,340.31,339.50162843857826529,24,38,3,0,990,13,169,98,1761386400,1761433200,true,true
2025-01-12T14:51:02Z,380.38,367.429640724099109156,19,98,4,0,1010,1,337,26,1761386400,1761433200,true,false
2025-02-26T13:05:37Z,303.56,297.442285076066011004,6,67,10,0,1019,12,294,91,1761386400,1761433200,false,true
2025-10-24T12:19:16Z,409.87,336.878753628263574398,10,28,7,0,1015,12,63,45,1761386400,1761433200,true,false
2025-01-21T06:11:32Z,262.28,240.311187427631061384,27,91,9,0,1001,1,40,26,1761386400,1761433200,true,true
2025-01-06T08:14:23Z,226.91,248.38640772143997501,21,94,8,0,982,11,246,63,1761386400,1761433200,false,false
2025-06-09T02:49:45Z,56.36,60.5900301678703944,6,51,2,0,987,3,16,63,1761386400,1761433200,false,false
2024-11-26T10:31:24Z,159.08,170.99496182996585276,27,97,6,0,1017,12,136,71,1761386400,1761433200,false,true
2025-01-12T18:53:43Z,427.09,386.831151507282365787,24,30,6,0,1028,14,66,70,1761386400,1761433200,true,true
2025-08-20T11:10:03Z,454.72,467.38150250949897376,14,62,8,0,1021,13,36,41,1761386400,1761433200,true,false
2025-06-25T23:38:26Z,388.21,368.543981738137649222,7,41,7,0,1009,8,83,21,1761386400,1761433200,true,true
2024-12-08T06:21:13Z,341.67,329.672896236870908232,16,41,3,0,981,8,247,93,1761386400,1761433200,false,true
2025-10-09T12:30:54Z,453.98,491.4913367501367479,32,86,7,0,989,12,336,63,1761386400,1761433200,true,false
2025-02-09T16:08:55Z,210.35,181.45443821034317725,15,92,10,0,1028,1,171,78,1761386400,1761433200,false,true
2025-08-17T14:49:42Z,88.2,94.222531467695232,19,59,5,0,985,0,297,99,1761386400,1761433200,true,true
2025-01-22T19:20:33Z,255.62,243.332120039998327094,34,56,2,0,1014,7,181,9,1761386400,1761433200,true,true
2025-02-18T12:55:21Z,296.89,262.004002647200576433,24,42,7,0,1024,11,188,59,1761386400,1761433200,true,false
2025-02-12T01:32:41Z,448.5,430.61546139210446445,16,91,8,0,1015,12,122,88,1761386400,1761433200,false,true
2024-10-29T10:12:15Z,147.72,125.560994418536437428,33,53,7,0,985,2,346,97,1761386400,1761433200,false,true
2025-08-16T16:14:34Z,343.49,305.517241045961275975,18,49,0,0,1006,1,39,20,1761386400,1761433200,false,true
2024-11-09T18:43:50Z,266.02,267.67839348030160614,9,24,6,0,983,11,13,34,1761386400,1761433200,false,false
2025-01-27T15:56:57Z,180.75,162.149125151623833825,31,27,5,0,1019,10,56,21,1761386400,1761433200,true,false
2025-07-26T01:07:35Z,329.32,354.64414141394262084,28,98,8,0,1030,11,205,40,1761386400,1761433200,false,true
2024-12-16T13:47:09Z,497.36,477.746059003079397256,19,55,3,0,1005,3,74,31,1761386400,1761433200,true,false
2025-09-26T06:54:40Z,432.33,410.272828576170072699,18,92,8,0,1029,7,314,99,1761386400,1761433200,true,true
2025-01-10T04:52:59Z,270.57,264.354574757896801911,19,29,9,0,1021,2,163,80,1761386400,1761433200,false,true
2025-02-28T22:33:15Z,485.79,454.627952502344865621,32,34,1,0,1003,1,16,41,1761386400,1761433200,true,false
2025-01-27T06:46:00Z,369.2,324.10931251424103352,14,60,10,0,1008,8,307,59,1761386400,1761433200,false,false
2024-11-02T13:59:27Z,391.8,364.44687612395649438,27,88,5,0,1029,3,97,35,1761386400,1761433200,true,true
2024-11-11T08:25:31Z,384.89,372.804723326959091102,34,57,2,0,1016,6,7,42,1761386400,1761433200,false,false
2025-07-02T07:10:08Z,346.74,363.45951426798894426,28,75,1,0,1021,11,103,75,1761386400,1761433200,false,false
2025-07-20T19:51:36Z,128.19,134.37040458535602387,25,100,2,0,992,0,13,19,1761386400,1761433200,false,true
2025-06-30T10:06:34Z,187.33,165.271185495258024468,8,98,8,0,1010,0,238,91,1761386400,1761433200,false,false
2024-12-20T14:43:12Z,418.79,356.863449723603439265,25,68,10,0,986,0,185,87,1761386400,1761433200,true,true
2025-07-12T01:29:13Z,310.7,318.1045405103045805,33,57,6,0,1007,9,10,88,1761386400,1761433200,false,true
2025-09-12T10:17:28Z,217.81,211.583806241698559946,24,59,1,0,998,6,20,24,1761386400,1761433200,true,true
2024-11-02T12:33:21Z,202.12,215.66361713826525092,25,55,9,0,1023,7,27,100,1761386400,1761433200,false,true
2025-04-05T20:02:21Z,300.44,264.698218101208372544,7,33,10,0,1007,13,342,61,1761386400,1761433200,true,true
2025-08-11T12:06:58Z,323.61,341.21303152257585831,30,35,3,0,1001,8,340,47,1761386400,1761433200,false,false
2025-08-23T06:42:07Z,418.69,430.81766798013549835,23,84,1,0,981,5,90,54,1761386400,1761433200,false,true
2025-09-02T17:13:29Z,222.68,218.693832007571066728,13,21,6,0,1021,5,9,80,1761386400,1761433200,true,true
2024-11-04T13:48:33Z,415.07,454.18606292856660945,23,53,8,0,1003,11,47,98,1761386400,1761433200,false,true
2025-01-17T19:29:02Z,173.91,148.143613149660366315,12,66,5,0,980,7,307,42,1761386400,1761433200,true,false
2025-09-01T02:14:06Z,63.07,55.281116416179074568,26,96,5,0,990,4,62,72,1761386400,1761433200,false,true
2025-07-08T07:29:41Z,354.08,306.900874324181806896,33,81,6,0,1007,3,78,41,1761386400,1761433200,true,false
2025-02-26T22:17:05Z,154.77,161.97482038694082126,35,55,3,0,986,15,106,33,1761386400,1761433200,true,false
2024-11-08T22:48:38Z,138.42,112.975173540955378872,29,97,3,0,1018,11,76,10,1761386400,1761433200,true,true
2024-12-16T16:20:42Z,454.29,462.42643255261014765,23,98,1,0,995,4,159,74,1761386400,1761433200,true,false
2025-05-15T06:51:46Z,358.53,332.258800442950619484,9,75,6,0,990,15,227,30,1761386400,1761433200,true,true
2025-01-31T06:06:41Z,462.29,453.71056548711500273,28,63,5,0,1009,10,253,55,1761386400,1761433200,true,true
2025-09-15T00:19:39Z,250.5,235.44254264785973265,13,36,7,0,1019,3,5,90,1761386400,1761433200,false,true
2025-01-30T18:48:55Z,62.25,57.25223778541338945,13,67,5,0,1030,1,258,56,1761386400,1761433200,true,true
2025-10-10T23:58:59Z,214.28,182.587536957692815608,34,58,8,0,1004,14,208,84,1761386400,1761433200,true,false
2024-11-15T07:19:33Z,424.26,346.115467772693494866,5,89,2,0,1009,7,233,20,1761386400,1761433200,false,true
2025-06-04T01:02:25Z,208.97,178.172104198203500959,32,65,9,0,1003,12,317,29,1761386400,1761433200,false,true
2025-03-26T19:00:23Z,333.13,366.18715732434864714,32,35,7,0,1015,11,46,92,1761386400,1761433200,true,false
2025-08-23T18:10:43Z,438.85,448.08868857322806485,29,63,8,0,1008,14,151,59,1761386400,1761433200,true,true
2025-03-21T02:32:47Z,275.61,272.352442497108745431,30,24,9,0,1015,5,273,88,1761386400,1761433200,false,false
2024-11-06T06:06:38Z,134.73,142.72060327895117475,34,92,4,0,994,9,180,89,1761386400,1761433200,true,true
2024-12-14T06:43:30Z,156.19,167.04441003337398327,21,52,6,0,1022,6,102,44,1761386400,1761433200,true,true
2025-03-11T04:03:31Z,289.08,264.500349467815905048,8,76,8,0,1018,6,171,8,1761386400,1761433200,true,true
2025-04-04T21:10:49Z,375.93,396.88573044595603482,27,96,4,0,989,7,10,92,1761386400,1761433200,true,true
2025-02-03T17:19:42Z,497.83,474.831979051929804872,6,27,3,0,996,12,57,34,1761386400,1761433200,false,true
2025-03-28T01:05:41Z,361.28,351.187693592665861312,12,42,9,0,994,7,197,14,1761386400,1761433200,false,true
2025-09-21T19:35:04Z,388.5,378.53371854853597875,5,50,7,0,1023,9,234,39,1761386400,1761433200,true,false
2024-11-27T04:46:26Z,305.46,317.4215510165786577,31,21,3,0,1011,5,67,49,1761386400,1761433200,true,true
2025-01-04T13:01:02Z,310.02,273.653570246156923872,17,100,2,0,1006,13,274,38,1761386400,1761433200,true,false
2024-12-07T04:41:51Z,241.78,227.164497797936930616,19,87,7,0,1012,3,227,62,1761386400,1761433200,false,false
2025-05-03T10:12:10Z,304.57,272.95167834216808463,31,41,3,0,1025,14,100,2,1761386400,1761433200,false,true
2025-10-24T18:29:23Z,117.71,116.002967976539419059,17,27,3,0,994,15,107,90,1761386400,1761433200,true,true
2025-05-17T21:28:12Z,53.67,52.282980089876646744,27,43,9,0,1001,11,141,80,1761386400,1761433200,false,true
2025-03-19T18:29:07Z,418.4,339.5521156850673896,7,87,6,0,1003,4,63,47,1761386400,1761433200,true,false
2025-05-07T21:44:45Z,193.7,155.8697369599437743,14,67,2,0,1004,9,53,40,1761386400,1761433200,true,true
2025-09-09T23:45:58Z,475.46,519.69763698220331556,8,40,1,0,1007,2,147,71,1761386400,1761433200,false,false
2025-09-26T10:54:43Z,472.97,386.133316453258061272,26,24,0,0,1013,10,339,36,1761386400,1761433200,false,true
2025-10-17T19:39:44Z,80.0,70.804529900506352,17,32,8,0,999,6,256,39,1761386400,1761433200,true,true
2025-09-30T14:29:43Z,475.56,472.061857942857755196,7,42,4,0,1015,12,189,9,1761386400,1761433200,true,false
2025-06-26T09:22:05Z,338.44,331.415535674940054504,23,60,2,0,1007,1,81,60,1761386400,1761433200,true,true
2025-06-26T05:45:28Z,418.35,456.6717595099913304,10,84,5,0,985,8,252,25,1761386400,1761433200,true,true
2024-10-25T18:59:54Z,416.84,405.715592153633658344,20,30,8,0,1012,9,166,4,1761386400,1761433200,false,true
2025-09-15T18:52:58Z,398.4,333.98604464701735824,15,74,3,0,995,7,96,7,1761386400,1761433200,true,true
2025-02-27T07:50:39Z,98.1,106.3993113202036149,15,27,2,0,1024,0,62,16,1761386400,1761433200,true,true
2025-10-02T19:22:19Z,73.13,64.647933518773267837,33,76,1,0,1005,10,234,94,1761386400,1761433200,true,true
2024-12-22T13:51:23Z,325.09,260.364347654929039402,29,89,9,0,997,10,286,83,1761386400,1761433200,true,false
2025-03-19T12:33:25Z,404.91,363.017679292418799231,31,43,1,0,993,11,304,100,1761386400,1761433200,true,true
2024-12-13T23:27:41Z,499.61,540.22270265202674183,13,56,2,0,1029,2,66,34,1761386400,1761433200,false,false
2025-07-27T17:32:10Z,155.4,162.2913999019302696,11,34,10,0,997,3,179,7,1761386400,1761433200,false,false
2025-08-28T17:24:30Z,406.35,346.219486360979455665,25,41,9,0,1013,12,25,14,1761386400,1761433200,false,true
2025-01-09T11:27:05Z,125.54,110.18443056188030694,19,41,3,0,981,0,206,76,1761386400,1761433200,true,false
2025-08-02T19:39:03Z,64.44,70.77884281999018524,16,46,2,0,994,5,43,7,1761386400,1761433200,true,false
2025-02-10T14:30:57Z,113.79,118.90916952567515763,24,92,10,0,986,7,220,100,1761386400,1761433200,false,false
2025-09-21T07:20:27Z,337.0,341.122954890696108,9,56,9,0,1012,2,60,45,1761386400,1761433200,true,false
2024-11-01T18:20:05Z,73.98,61.679558474204566914,23,53,10,0,986,0,161,18,1761386400,1761433200,false,true
2024-11-16T12:53:43Z,51.83,56.41273255223948508,14,51,2,0,993,13,336,2,1761386400,1761433200,false,true
2025-06-12T17:44:22Z,295.07,258.818393398376647396,33,40,2,0,997,11,253,100,1761386400,1761433200,true,true
2025-07-17T02:05:05Z,233.57,191.368608332451753523,13,35,10,0,994,5,218,66,1761386400,1761433200,true,true
2025-01-22T05:44:57Z,94.73,98.84944239238924357,15,94,2,0,990,14,257,8,1761386400,1761433200,true,true
2025-03-09T12:14:20Z,206.26,169.978880643598410728,29,93,2,0,1016,12,270,77,1761386400,1761433200,false,true
2025-07-02T08:50:30Z,193.72,173.51286373623999042,24,64,3,0,1024,15,67,34,1761386400,1761433200,false,false
2025-08-26T06:23:46Z,475.55,492.5854380005382592,22,89,10,0,992,15,172,67,1761386400,1761433200,false,false
2025-06-18T16:51:37Z,488.65,471.15055869434354728,29,24,3,0,985,14,305,66,1761386400,1761433200,false,true
2025-02-23T09:01:57Z,73.51,69.383336282892198435,13,31,2,0,1024,0,315,70,1761386400,1761433200,true,true
2025-08-05T04:21:19Z,400.02,433.67055473462695062,15,81,3,0,986,9,152,17,1761386400,1761433200,false,false
2025-08-17T04:44:13Z,335.99,288.162627441499651124,23,94,8,0,1024,5,329,92,1761386400,1761433200,false,true
2025-07-04T12:34:24Z,242.48,241.92624890406905716,31,81,1,0,1007,11,13,71,1761386400,1761433200,false,true
2025-08-01T14:48:30Z,424.12,459.713698834849084,33,40,8,0,988,5,191,97,1761386400,1761433200,true,false
2025-05-09T15:36:16Z,278.63,275.958023442929986488,21,63,8,0,1020,1,247,95,1761386400,1761433200,true,false
2025-01-14T04:38:25Z,56.74,60.56483553593052884,14,77,6,0,1020,14,146,66,1761386400,1761433200,true,false
2025-03-31T23:15:55Z,265.33,289.52568084569922494,29,22,6,0,980,0,243,82,1761386400,1761433200,true,false
2025-10-04T23:03:09Z,441.22,388.633787032251086872,11,29,6,0,1003,13,245,53,1761386400,1761433200,true,false
2025-06-07T01:02:14Z,437.68,372.864601356207753456,12,84,7,0,1025,5,116,70,1761386400,1761433200,true,false
2025-05-09T06:15:04Z,129.76,112.9424111635946952,11,80,5,0,1012,2,85,57,1761386400,1761433200,false,false
2025-09-07T07:17:24Z,170.73,159.893430356234407896,19,86,10,0,1008,6,40,42,1761386400,1761433200,false,false
2025-10-08T02:08:31Z,477.17,435.70428927471078079,28,79,4,0,1001,15,171,85,1761386400,1761433200,false,true
2025-06-08T07:51:49Z,151.59,151.059181203498796944,23,75,5,0,982,0,339,61,1761386400,1761433200,true,false
2025-09-13T20:21:31Z,164.78,160.745623694754235214,27,28,5,0,1001,3,222,55,1761386400,1761433200,false,false
2025-04-22T08:01:28Z,281.7,237.76894088546158467,16,31,6,0,997,11,119,46,1761386400,1761433200,false,true
2024-11-15T12:34:13Z,215.15,202.944883886878076125,25,62,0,0,983,0,18,91,1761386400,1761433200,false,false
2024-12-03T16:49:44Z,97.73,107.1724714853676098,29,82,0,0,1030,5,278,45,1761386400,1761433200,false,false
2025-05-18T23:56:07Z,230.46,208.018786473406673238,10,100,5,0,984,9,127,77,1761386400,1761433200,true,true
2025-09-09T11:13:49Z,262.34,253.625087090635421252,5,65,1,0,1016,0,261,75,1761386400,1761433200,true,false
2025-04-06T08:22:41Z,429.78,457.67761197845180832,19,38,3,0,1001,3,56,54,1761386400,1761433200,false,true
2025-03-01T20:43:55Z,257.8,237.93905321512065888,14,27,10,0,999,13,107,25,1761386400,1761433200,false,true
2025-02-02T11:27:06Z,148.79,162.33685607900803799,31,81,8,0,1004,10,347,41,1761386400,1761433200,false,false
2024-11-17T15:19:16Z,424.82,429.97743867630211264,25,83,3,0,1000,1,192,38,1761386400,1761433200,false,false
2025-02-01T17:45:46Z,166.4,165.82572064281015936,29,100,0,0,994,15,145,67,1761386400,1761433200,false,false
2025-07-14T05:12:57Z,280.56,269.772972773197147632,18,57,8,0,1014,15,52,33,1761386400,1761433200,false,true
2025-01-08T11:03:34Z,316.52,331.22962826353828376,20,28,10,0,994,8,121,33,1761386400,1761433200,true,false
2025-08-08T20:48:30Z,293.87,294.24352832141736306,33,55,2,0,1007,2,26,71,1761386400,1761433200,false,false
2024-12-07T02:18:01Z,191.57,184.128776436010142556,35,47,10,0,1016,7,278,70,1761386400,1761433200,true,false
2024-11-18T15:58:56Z,490.45,437.658324425775285785,35,29,1,0,989,13,324,73,1761386400,1761433200,true,true
2024-12-03T08:39:37Z,188.97,200.24729355234330984,13,25,10,0,995,0,89,34,1761386400,1761433200,false,true
2025-04-30T01:49:42Z,475.46,418.390500339485591752,24,33,5,0,1018,1,332,28,1761386400,1761433200,true,true
2025-06-08T19:02:37Z,203.75,169.210683997709567375,20,49,6,0,1008,3,2,16,1761386400,1761433200,false,false
2025-07-05T04:19:45Z,417.68,405.49269272901087156,27,73,2,0,1003,7,293,5,1761386400,1761433200,false,true
2025-07-15T03:19:20Z,77.44,72.753145457022773952,25,70,8,0,1010,1,246,98,1761386400,1761433200,true,true
2025-04-05T13:37:14Z,206.51,200.259610928245356766,26,25,9,0,986,10,76,44,1761386400,1761433200,false,true
2025-07-07T17:29:06Z,113.26,119.91042495603072286,35,87,8,0,980,7,225,14,1761386400,1761433200,false,true
2025-06-02T20:08:55Z,374.51,334.490584594638215738,20,77,8,0,1004,3,305,90,1761386400,1761433200,true,true
2025-04-20T08:21:48Z,67.41,61.652453429141674659,28,42,4,0,1025,11,327,82,1761386400,1761433200,false,true
2025-07-30T18:05:53Z,338.34,324.496300842572633514,12,24,4,0,1003,10,192,95,1761386400,1761433200,true,false
2025-06-01T11:51:57Z,180.09,179.341901180618260356,21,68,8,0,1030,5,46,73,1761386400,1761433200,false,true
2025-01-26T19:03:11Z,325.36,341.94932915477723144,6,73,6,0,1012,4,282,78,1761386400,1761433200,true,false
2024-12-08T11:16:37Z,274.24,294.5488832700400896,9,62,9,0,989,14,343,34,1761386400,1761433200,true,false
2025-06-16T22:51:34Z,352.9,346.12701926745588387,13,24,0,0,989,1,54,56,1761386400,1761433200,false,true
2025-02-07T17:21:41Z,381.37,394.21330355510272807,21,95,10,0,1008,9,102,71,1761386400,1761433200,false,false
2025-03-01T14:52:18Z,69.57,72.9087716352786192,19,32,3,0,1003,7,1,41,1761386400,1761433200,true,true
2025-07-31T13:54:19Z,352.13,313.607779548341033989,16,41,3,0,990,15,51,12,1761386400,1761433200,true,false
2025-09-14T15:56:53Z,419.91,395.749759146584604981,31,34,0,0,996,3,86,67,1761386400,1761433200,true,true
2025-06-27T20:06:22Z,337.34,370.13132269358443214,34,75,6,0,981,11,72,55,1761386400,1761433200,true,true
2025-05-02T02:41:13Z,177.01,185.10519405214905916,35,23,1,0,1024,7,51,75,1761386400,1761433200,true,false
2025-05-04T04:35:28Z,75.76,76.34572234692571992,25,90,3,0,1012,1,291,24,1761386400,1761433200,true,true
2025-08-11T20:12:25Z,409.24,402.22395290995749728,10,41,7,0,1005,8,331,84,1761386400,1761433200,false,true
2025-01-27T04:51:59Z,395.72,373.368773084179240836,25,80,4,0,1001,2,231,30,1761386400,1761433200,true,true
2025-06-15T02:11:03Z,453.75,385.959351944459469,22,29,6,0,995,12,204,62,1761386400,1761433200,true,false
2025-07-03T20:50:41Z,89.42,88.43622929650236599,7,37,9,0,995,10,272,59,1761386400,1761433200,true,true
2025-01-11T09:02:36Z,181.97,158.731426136793854091,5,62,1,0,1002,10,342,1,1761386400,1761433200,true,true
2025-03-23T08:59:26Z,397.38,332.88857937673121532,29,71,9,0,986,4,14,87,1761386400,1761433200,false,false
